Index,Hypothesis,Reference,Sentence BLEU,ROUGE-L F1,BERTScore F1,METEOR
699,A black wall made of squares blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks blocks,"A woman wearing a white shirt and blue jean pants is holding on to a brown horse that is in front of her. The horse is attached to a carriage that a man is riding in. The man is wearing a suit, shirt tie and black hat on his head. There are people sitting and watching the woman and man with the horse.",6.3757479263969885e-232,0.13043478002835543,0.7176006436347961,0.02607561929595828
700,A black and white photo of a building with palm trees in the background.,There is a big building behind the trees. The building is wide and white. There is a clock tower in the center. THe clock says it is 4 in the afternoon. There are clocks on two sides of the tower. There are many palm trees in front of the building. There is a tile walkway in front of the trees. The ground is wet. There are steps by the walkway.,7.24265556453818e-80,0.35999999596800003,0.857919454574585,0.09067556169005443
701,A black and white photo of a person riding a bike in front of a building.,A couple using an umbrella walk on a sidewalk near the ocean.  The couple are in front of a parked motorcycle.  To the left of the couple is a person wearing a clear plastic rain poncho over blue jeans and a jacket.  The person is standing in front of a metal fence.  The sidewalk is wet and the sky is overcast.  Two sea birds fly over the ocean above the heads of the people.,0.005829238782945309,0.23728813215742606,0.8589920401573181,0.09318181818181819
702,Collection of small squares of different colors and sizes on a black background.,The instruction was on the table which help with the use of the phone.  It had colorful pages.  It show you have to use the Nokia phone.  The picture of a girl was shown using the phone.  The phone was a basic one.  It was not an android phone.  The color was silver buttons with a black monitor.  All of the pamphlets were shown on the table.,9.911539222212277e-157,0.15686274149942336,0.827993631362915,0.06921897546897547
703,A parking lot with many cars and a few people.,A plane is flying in the blue sky. The wing of the plane is white. The sky has white clouds. Below the plane are cars in a parking lot. Next to one of the parking lots is a brown building. The brown building has many windows and a white roof. There are trees in between parking lots. The trees are green.,4.621123159467853e-157,0.27272726921487606,0.8627622127532959,0.08579460406702934
704,A collection of squares of various sizes and colors.,"A freight train of tanker railcars is sitting on or traveling on a set of tracks.  The tankers are cylindrical, some with a few markings.  Overhead wires used for electric trains are present.  A few signal poles are visible in the foreground.  A few tall buildings are in the distance behind the train. It is a sunny day.",5.98047708450083e-234,0.07999999731200008,0.8298027515411377,0.02824858757062147
705,A black background with blue pixelated squares.,The scissor is made of metal. The roll of tape is to the left of the scissor. The tape is clear. The table is covered with a light blue paper. There is writing on the inside ring of the tape. The scissor is pointy at the tip. The paper that is covering the table is a little wrinkled. The letters inside the tape ring are dark colored.,2.5232900889914262e-235,0.09523809246031753,0.8352692723274231,0.03278688524590165
706,A collage of squares in various shades of green and brown.,The elephant stands in the grass. The elephant is small. The elephant has tusks. The tusks are little. The elephant is grey. The elephant is standing by the water. The water is like a river. The grass is mostly yellow. There is a hill on the other side of the water. The water is still. there is wood in the water. The grass is short. There are trees on the other side of the river.,3.91413866851085e-234,0.09523809160997747,0.8166578412055969,0.02915451895043732
707,A large dark figure with a large white circle in the middle of it. The figure is made up of many small squares of light green and yellow.,The image is of a bird. The bird is grey and white. It is standing on the ground and looking across the field area. There is nothing on the ground with the bird other than some grass.  The bird has a white chest and a grey throat and head.  It's wings are black and grey with white stripes.  It has black eyes and it's tail feathers are held upright.,3.0800665965585745e-232,0.24999999531250006,0.8523553013801575,0.07704160246533127
708,A black and white image with white squares of varying sizes.,There is a large empty area. The pavement is made up of concrete squares. The pavement is wet. There are shadows on the concrete. Lights are shining in the air and is reflecting on the wet pavement. In the background is a large crane. The sky is overcast and full of gray clouds. On the left in front of the crane is a partially built building.,8.015769896058656e-234,0.12499999670138898,0.8272420167922974,0.024793388429752063
709,A man playing tennis on a court.,"A double image of the same athlete.  The athlete is wearing a purple polo shirt and a ball cap that is covering his eyes.  He has on white shorts and white socks on his feet with white sneakers with some black.  On his left knee, he is wearing a black brace.  He has a white cuff on his left wrist.  Both hands is holding a tennis racquet.",3.0007145270442412e-235,0.15686274272971934,0.8413233757019043,0.03278688524590165
710,A collage of different images including a man in a red shirt and a woman in a white shirt.,A baseball player is wearing a red and white uniform and a blue and red helmet. He is holding a black bat in his hands. A catcher is kneeling on the ground in front of him. He is wearing a red and gray uniform and a red helmet with a mask. A white base is on the ground in front of him. The baseball field is brown with green grass on it.,4.616558369418995e-156,0.23529411366397546,0.8510175943374634,0.11975417250052661
711,A woman is wearing a blue shirt and has a drink in her hand.,A young man is seated looking at someone out of view.  The young man has short dirty blonde hair.  He is eating bread which he is holding in his hand.  He is wearing a grey Hartford sweatshirt.  The writing on the sweatshirt is white and red and also says champions on it.  He is seated at a table that has a beer and a glass sitting on it.  The atmosphere is dark.  There is a dark structure behind the man.  The man is kind of smiling.,2.3787533451365476e-80,0.24242423926078974,0.8738189339637756,0.06345177664974619
712,A black metal fence with square cutouts that reflect the outside world.,"This is an image of a bay. The bay has a line of boats. The boats are parked. The boats are sail boats. The right boat is black and yellow. There are nets on the mast of the boat. The middle boat is white and black. The left boat is red, white and black. The masts have many different ropes going to the masts.",1.5276636891178488e-233,0.08510637917609795,0.837716817855835,0.02551020408163265
713,A black background with a collage of squares in various colors and sizes.,The man lay in the bed and read the black book. He leans his head on the brown head board. The man is wearing a blue tee shirt. The little boy lay next to the man read the blue children's book. He is wearing a green tee shirt.  The man and boy are underneath the whit blanket.  There is a white curtain hanging behind the bed.,2.3011889920040164e-233,0.11764705502499051,0.823188841342926,0.04118616144975288
714,A cow and a horse are standing in a field.,"Three people are outside with farm animals in a large open area.  Two of the three people is females.  They are all three dressed casually in white t-shirts and shorts. The animals they are caring for are goats.  The goats are mostly white with brown or black in their heads.  One goat, however, they are mostly brown with white spots.  The three people are holding a stick trying to herd the goats in the direction they want them to go in.",5.975348888258042e-158,0.1016949126687734,0.8471980094909668,0.03382949932341001
715,A red car is in the middle of the picture.,"A man is riding a motorcycle through a parking lot. He is wearing pair of tan shorts, a short sleeve black shirt, and a black baseball cap. The motorcycle is red with black decals and slick black tires with white walls. He is driving past a parked Mitsubishi SUV with a man in a green jacket standing next to it.",1.0322346066768973e-233,0.19607842846597462,0.8469002842903137,0.054545454545454536
716,A photo of a black and white pixelated image of a car.,The truck is parked on the pavement. The pavement is faded in some areas. There is a large white sign with a blue banner across the top at the other end of the pavement. At the front of the photo there is a white and orange U-haul truck. It has large black framed window protruding from the side windows. The window are rolled up and no on sitting in the diver side seat.,1.0205208743230903e-233,0.2068965488703924,0.8374800682067871,0.06726457399103138
717,A black background with many small squares of different colors scattered throughout.,"A woman is taking an item from the oven that was baking. The individual, whom appears to be a Caucasian female, is wearing a knee length denim skirt, with a long sleeved green shirt. In addition, a brown furry dog is watching intently, the individuals actions. The cabinets in the kitchen are a dull white color, and the floor is a medium toned hardwood.",1.5276636891178488e-233,0.06249999695312515,0.8250921368598938,0.017006802721088437
718,A close up of a piece of bread.,"There is a sandwich in a container. The container is a plastic tupperware container. The sandwich is made of untoasted slices of bread. There is a luncheon meat slice between the bread. There are slices of banana in the sandwich as well. On the counter, beside the container, is a banana that has been sliced into seven portions.",1.4886743136386515e-157,0.14634146058298636,0.8485100269317627,0.04716981132075472
719,A person standing in front of a forest.,Two trees brown tree trunks look as if the bark is peeling. One of the trees have a greenish mold on it. There are leaves of another tree in the background as well as a white wall. A chain link fence is at the bottom of the photo. There is a brown and tan giraffe in the photo that has to small horns on the top of his head.,7.477482411002055e-235,0.14545454296859506,0.8462038636207581,0.0397456279809221
720,Piece of a larger image showing a building with a blue cross on it.,"A man is holding the string of a flying kite. The man is wearing a gray hat and a gray and light gray jacket. The kite is light green with two eyes, a nose, and mouth and two red spots drawn on it. The kite is a triangle shape and has three green strips hanging from the bottom of the kite. Four other kites can be seen in the sky. The sky is full of white and gray clouds, with a patch of blue. Several trees are seen in the lower portion of the image with a light pole with two lights on it close by.",1.2582646985195045e-157,0.19718309578258283,0.8388947248458862,0.04648760330578512
721,A close up of a person's face is in the upper right corner of the image. The face is looking to the right. The face is in a blue color. The face is in a white color. The face is in a light blue color. The face is in a dark blue color. The face is in a light green color. The face is in a dark green color. The face is in a light yellow color. The face is in a dark yellow color. The face is in a light pink color. The face is in a dark pink color. The face is in a light blue color. The face is in a dark blue color. The face is in a light green color. The face is in a dark green color. The face is in a light yellow color. The face is in a dark yellow color. The face is in a light pink color. The face is in a dark pink color. The face is in a light blue color. The face is in a,"A middle aged woman with long, fine, blue hair and dark brown roots holds up her iPhone as if to take a selfie. She has blue eyes, and she is wearing a blue blouse with rolled up sleeves buttoned to the upper arm of the sleeve, breast pockets, and a blue silk tie in multiple shades of blue. She is standing in front of a plain wall. Her hand holding up the phone has a ring on the ring finger. The back of the phone is covered in an abstract melange of the colors white, red and purple, along with blue.",3.780591352448869e-155,0.21739130038988663,0.799994170665741,0.13799448022079117
722,A man is riding a bicycle in a park.,"A man is standing on a grassy field flying a kite in the air. He is wearing a white shirt and gray pants. The kite is blue, green, yellow and orange in color. White strings attached to the kite are being held by the man. Two people are sitting on a blanket near the man. A dog is standing behind the people. Tall trees can be seen at the back of the field. Two tall buildings are standing behind the trees.",1.609414575035333e-81,0.16949152307957485,0.866874098777771,0.04742547425474255
723,A photo of a blue and white pool with a red letter Q on the side.,"A bus with a Japanese advertisement on the side, is driving down a city street.  The images on the bus are cartoon like dogs and paw prints on the windows.  There is a bus driver on the right hand side of the bus.  A large stone building is behind the road with windows all along the side.  Green leaves are on trees on the sidewalk.",4.040484969017615e-156,0.24999999607780615,0.8529704809188843,0.10574043261231282
724,A black and white photo of a person in a black shirt is in the center of the image.,A black cat is lying on it's right side and a dead bird is in front of it.  The are laying on a side walk.  The cat has green eyes.  There is a crack the length of the sidewalk in the middle. The bird is brown and white.  It looks like the bird was in the cats mouth because it is wet.  The cat has long pointy ears.,6.925535938911177e-156,0.315789469978455,0.839989185333252,0.11693299876738862
725,A black background with a lot of small squares in various colors.,An elderly man stands in the sun looking at the camera.  He is next to some kind of shelter in a park or on a golf course.  Purple columns supporting the top of the structure can be seen.  He wears a purple striped jacket and dark red tie with some white design on it.  He squints from the sun but does not smile.,1.974587856350676e-233,0.09677419042663901,0.8437896966934204,0.05181347150259067
726,A mosaic of squares in various shades of grey and white.,It is am image of a very clean bathroom where the towels are neatly stacked and the shower fittings are golden. The tiles are gleaming and everything seems to be spick and span. The wall on the mirror has a black thick frame and the shower has a glass exterior to avoid the water to be spilled outside.,1.6588066737599288e-233,0.07843136939638615,0.8303946256637573,0.028142589118198873
727,A variety of food items are shown in this image.,There's a glass dish on the tablThe glass plate has Pizza on it. Half of the pizza is gone. The pizza has mushrooms on it. The pizza also have a meat on it. The crust of the pizza is golden brown. There's a spatula on the plate. The spatula is made of metal. The light is reflecting off of the back of the spatula.,4.6271984018479417e-234,0.04878048411659754,0.8237752914428711,0.017064846416382253
728,A large crowd of people are skiing down a slope.,A lot of people are skiing on a sunny day at a ski resort. The resort is brown and white and nestled into the valley. In the front there are blue and green umbrellas as if there are stands selling items. On the left of the resort there is a hill with lots of tall pine trees. Toward the camera there is a ski slope which slopes upward on the right. A few people are standing at the bottom of the slope.,0.00022557159934450145,0.22950819398011293,0.8768398761749268,0.07112717245989306
729,A black background with green squares of different sizes and a brown animal in the middle.,"Three large brown bears are swimming in a river. The bear on the left has his head tilted to the left and his fur is wet up to the bottom of his ears. The one on the right of him is dry above is shoulders. The final bear is all the way in the water and only a little of his back is showing above the water. There is something in the water behind the first bear that appears to be a rock. Behind there is a green, grassy shore.",5.81494001529323e-157,0.1714285679020409,0.8345053195953369,0.04237288135593221
730,A black and white image with white squares scattered throughout.,"The trees are weighted down with heavy snow. The snow has turned the evergreen trees white. There is a person skiing down a slope. He is wearing a helmet, a black coat, a pair of black pants, snow boots and skis. He also holding ski poles. He is down the slope through his ski lime green ski goggles that match the lime green on both his ski poles and the tips of his skis.",2.2402885181703155e-234,0.1509433934069064,0.8201426267623901,0.029585798816568046
731,A black and white photo of a building with a lot of small square windows.,Part of a woman can be seen walking on a sidewalk. A large electrical pole is on the sidewalk in front of her. The sidewalk is near a road. The road has different vehicles on it. Power lines are running through the air across the road. Buildings are sitting on both sides of the road. A row of vehicles are parked in front of a building on the side of the road. A large leafless tree is hovering over the vehicles.,3.860957643432116e-80,0.13793103100475634,0.8420457243919373,0.06869772998805257
732,A black and white photo of a city street at night.,A cat is sitting on a DVD player. The cat is looking at the small TV. The TV is black. On the screen there are colorful lines. The cat is stripes of light and dark brown. The cat is wearing a collar with circle pendant. There are wires attached to the DVD player. The player is silver. The TV has a SONY logo on it.,1.1038538084811297e-233,0.19230768897189354,0.8268764615058899,0.050335570469798654
733,A large section of a black and white photograph has been cut away to reveal a hillside covered in green grass and brown dirt.,A group of people stand on the top of a hill. There is a lot of grass on the ground. There are some trees as well. There are some people sitting on the ground. There are others standing up. There are no clouds in the sky. There is a lot of sunlight. The sky is blue. The people are talking to each other. there are rocks on the hill.,7.676438991387784e-156,0.20338982583165768,0.845887303352356,0.06201550387596899
734,A photo of a beach with a kite surfer in the distance.,A man is standing on a surfboard and holding kite strings. The man is wearing a black and green wet suit. the man's hair is black.  The surfboard is black with white letters and multicolored images on it. The man's feet are on the surfboard and are above the water. The water is gray and white below the man and is moving and somewhat foamy. The water farther away from the man is green with white caps scattered around. There are dark clouds in the blue sky.,1.3818558168349742e-157,0.20689654865041618,0.8471066951751709,0.06032601719933256
735,A black and white photo of a motorcycle with a lot of small squares in the background.,"Three dirt bikers are riding along a rain covered beach.  They appear to be in a competition, as the bikes have numbers on them.  The bikers are dressed alike - crash helmets, gloves, jackets and pants.  Two bikes are red while the third is blue.  It is a cloudy day.  The edge of the beach is in the background, gentle waves coming ashore.",3.840767585691026e-156,0.15624999641113288,0.8439466953277588,0.08212188985183114
736,A red car is parked in a parking lot.,"This is an image of appetizers. The appetizers are arranged on a tray. There is celery on the tray. The celery stalks are cut and are light green. There is cauliflower on the tray. The cauliflower is white. There are silver tongs meant to serve the vegetables with. There are small red, round tomatoes behind the celery.",6.039040724468521e-234,0.09302325250405635,0.8415030837059021,0.019157088122605363
737,A black background with many small squares in different colors.,"A woman and a little boy are sitting in bed looking at two cats.  The woman has glasses on and a long sleeved striped shirt.  The boy has short dark hair and is wearing a blue tshirt with a pattern on it and a red collar.  The two cats are lying on the bed next to eachother.  The cat on the left has white, orange, and black fur.  The cat on the right is black and grey striped.  The bed spread is blue colored and has a celestial pattern of suns and moons.  The headboard is made of wood.  Next to the bed is a nightstand made of wood.  On top of the night stand is a lamp, book, and several small items.  There is also a small table to the right of the picture with items on it.  The wall appears to be white.",2.100270918568921e-237,0.11764705674740487,0.8285600543022156,0.019011406844106463
738,A pixelated image of a cityscape with a red square in the center.,A black train with a red bumper is either pulling into or out of the station. A large amount of smoke is coming from the engine and obscured the rest of the train. Beside the engine is a small green building with windows on the side beside the train. There is a set of stairs leading to the door on the green building. The railings beside the stairs have been painted white. To the right of the green building is a brick building. The background are bare trees. The sky is a white color.,7.223540315094454e-81,0.18181817884297521,0.8353958129882812,0.04074505238649592
739,Brown and white squares with a pattern.,This is a photo of a dessert. The dessert is a cake that is brow and white and is sliced into triangles. The brown slices are chocolate and are powdered. The white slices are sugar powdered. The cake is on a white plate. The table under the plate is white and plain as well. There are speckles of brown powder on the cake on the edge of the plate.,1.0978220223598725e-158,0.14999999711250006,0.8480116128921509,0.03184713375796178
740,A black background with many squares of different colors and sizes.,A laptop and a desktop monitor are on a desk.  Both the laptop and monitor are powered on.  The room is dark except for a lone desk lamp emitting a small yellow light.  A black keyboard is on the white desk .  the desk lamp is behind a magazine which has a black mouse on top of it.  The walls in the room are plain and light colored.,3.659350420583445e-157,0.15999999656800007,0.8406652212142944,0.05971107544141253
741,A woman wearing a blue shirt and gray jacket is standing in front of a black background.,"The image is a portrait of a man. The man is wearing a gray suit jacket. The shirt is blue. He is wearing a patterned necktie. The man has grey and brown hair. He is smiling at the camera. The man is wearing eyeglasses. On his finger, there are two rings. The man is standing behind a blue leather chair. The background is gray.",5.819001628540947e-156,0.3333333291632373,0.8782594799995422,0.09274873524451939
742,A black and white photo of a beach with blue water.,"The water is blue, but there a a lot of seaweed floating in the background. There is a dog, or what seems to be a dog, swimming in the water toward the wave. The wave has white suds spraying into the air. There is is surfer surfing the wave. The surfer is wearing a black wet suit. He standing with is knees slightly bent and his arms extended out.",8.031221534837447e-234,0.20689654865041618,0.8501823544502258,0.05537974683544304
743,A group of trees are scattered across the background.,Two giraffes are standing on a very dirt covered area. There are small white rocks scattered across the dirt terrain. There are many trees off in the distance and the sky is grey. One giraffe is looking at an animal that is next to a bare gray tree. Both giraffes have brown spots and long necks. The trees in the distance are brown and green.,9.098120770494906e-81,0.17857142587372452,0.8721429705619812,0.07178264122708566
744,A mosaic of squares in various shades of orange and white.,A plate of food is on the table. The plate is white and round. The light is reflecting off of the plate. The plate has food on it. There is a sandwich and there are french fries to the right of the sandwich. The sandwich has cheese on it. The sandwich is also a hot dog. The french fries have salt on them. To the right of the plate that is a small container of catch-up. The ketchup is red.,2.669711357496494e-234,0.11999999680000008,0.8339217901229858,0.02735978112175103
745,A baseball player is standing on the field.,"A baseball player is holding a brown bat in his hands. He is wearing a blue and white uniform and a blue helmet. A white base is sitting on the ground in front of him. The field has green grass, brown dirt, and white painted lines on it. Three people can be seen sitting in a dug out watching the man play baseball.",0.0004248233955119692,0.22641509177643293,0.882669985294342,0.0834072759538598
746,A collage of pictures of animals and people.,A small giraffe is looking to the right inside of a pen.  The pen appears to have an Egyptian theme.  There are two egyptian statues sitting on top of a stone seat.  The bottom of the stone seat has hand painted pictures of people and animals.  The seat is grey. To the right of the statues are egyptian style pictures on the wall.  To the left of the statues is an out crop of grey rocks.  The giraffe is brown and white with spots.  The ground is covered in dirt with small sections of green grass peeking through.  To the right of the giraffe is a tree.  The pen is surrounded by a black fence.  The fence has poles and three wires between each post.,3.629200083546789e-161,0.1333333316408889,0.8286093473434448,0.02206531332744925
747,A cityscape with a red sign on the right.,"This image is of a two store commercial building site.On the top,there are two stores that have green awning above them,the left one is Fleet and there it houses a green atm machine.The building on the left is The Java Stop,you can see that it has several beverages in the inside and the glass is covered with white letter.On the outside there are several railings The bottom is similar but both spaces are Bertucci's and on the outside of the rails is snow and bushes with snow on top of them.",7.997399843892102e-159,0.11764705652681663,0.844118595123291,0.030193236714975848
748,A person is standing in front of a bike.,"A man in a brown shirt, blue jeans and white sneakers is walking on the hardwood floor of a bicycle shop. Behind him on the walls are bicycle tires on a rack and three bicycles on their kickstands on the ground. In front of him are closed cardboard boxes and sporting shirts on hangers. A fitting room is directly ahead of him.",2.640112626330909e-157,0.19230768944526633,0.85994553565979,0.08458409818954037
749,A black and white photo of a restaurant with a lot of people in it.,"A group of people are sitting at a long table inside of a restaurant. The table is covered with a red tablecloth. There are white plates, coffee mugs, cutlery and other items on the table. Three long blue poles are standing near the table in the room. The door of the building is white. There are windows on the side of the building.",3.7381382885292404e-156,0.30188678875044506,0.8547024726867676,0.10919243986254294
750,A beach scene with a blue sky and white clouds.,The beach is full of many people. A lot of the people are laying down enjoying the sun. Even more people are walking and swimming in the blue ocean water. The sky is crystal clear blue and free from any clouds. You can't see the sun but you can tell it is a sunny beautiful weather kind of day. Besides the sand you can see a green grassy area with trees.,3.8644214201149726e-234,0.22580644890738813,0.8717008233070374,0.061633281972265024
751,A black wall with a pattern of squares that are different sizes and colors.,The sky is overcast and grey. There is a horse standing out amongst the cars. There's a green car to the right of the horse. The horse is pulling a black cart. A man is leaning over the cart. The horses standing still. The horse is a white cream color. The horses standing in front of a short tan building. The building has a green roof.,3.432614445486126e-233,0.18867924139551448,0.8414296507835388,0.041118421052631575
752,A black background with white squares of varying sizes.,On top of a dark brown wood table sits a small plate with a dessert.  The plate is square shaped and white.  The edges come up and the center is lower than the sides.  On top of the plate is a small piece of cake.  The cake has a small orange decoration on top of it and a white frosting.  The cake is brown colored with darker brown at the top and the bottom of the cake.  A silver fork is resting upwards on the left bottom side of the white plate.  There is light focused on the back of the table and is shining onto the plate.  There are crumbs of the cake stuck to the white frosting.,7.318448588981265e-237,0.1230769206911243,0.8213305473327637,0.02777777777777778
753,A red and white airplane is flying in the sky.,An airplane starts to fly away. The plane is mostly white. The tail is blue and red. There is writing on the side. There are wheels on the bottom. There is fencing on the side. There are buildings in the distance. There are many trees around the buildings. There are poles in the distance. The sky is blue. there are no clouds.,3.995055192268403e-157,0.2666666632098766,0.8726931214332581,0.0528169014084507
754,A black and white image with a green and brown background.,"While one giraffe is seen making it's way through the trees and bushes, the two giraffes in the forefront prefer to stay in the grass covered clearing.  The temperatures look to be quite high from the look of the haze that hangs in the sky and forms a veil over the distant hills. These giraffes have spots of chestnut brown with ragged edges, while their unsides are predominately white.",7.673372728056362e-234,0.09230768970414208,0.8286352753639221,0.039556962025316465
755,A collage of images with a dark background.,"This was captured at tennis match.Only one side of the court is visible and on it is a male player with a blue head and wristband, a blue shirt,black shorts,a white bandage on his knee,white socks,and black and white shoes.In his hand,he is holding a black and yellow tennis racket.He is also standing on top of green court with the word Gerfor painted on it in white.Behind him is a man sitting on top of something sponsored by Adidas  with a wall next to him from other companies.The wall separates the crowd of people who range from young women,young males, and adult males who are waiting for the other person to serve.",1.6220986314746344e-160,0.07058823358892738,0.8154637813568115,0.03661417322834646
756,Pixelated image of a dog.,In the picture there is a small dog. The small dog is off white in color. The dog is looking straight at the camera. The dog has a fluffy coat of hair. The dog looks happy in the picture. The dog is laying on a dog bed. The dog bed is tan and brown in color. The background in the picture is black. The dog has a small fuzzy tail.,3.6242476953415147e-237,0.1538461516107824,0.8460679054260254,0.023622047244094484
757,A black fence with squares in front of a train station.,A train in on a set of tracks. The train is white with a red nose. There is 2 reds stripes on the side of the truck. There are 3 letters in capital cursive near the front of the train. There are several utility lines above the train. The trains front is in the shape of a bullet.  There is multicolored gravel om the train tracks. The day is cloudy and overcast.,3.4793309843708044e-157,0.26415094010679957,0.8488844633102417,0.07277569601436934
758,A woman is lying on her side in bed.,A black and white cat reclines on a bed.  The cat's eyes are gold.  The left ear of the cat is turned back.  The cat's right back leg is up.  The cat's whiskers are white.  The cat is resting on a light grey comforter.  Behind the cat is a person reading a book in bed.  Only one hand of the person can be seen.  The headboard of the bed is a light red colored wood.,5.003286727355766e-158,0.18867924246351017,0.8522198796272278,0.07472384665367121
759,A black and white photo of a plate of food with a green salad on top.,A round plate with food is sitting on a wooden surface. A square piece of flat bread is on the plate. On top of the bread is an orange sauce. A pile of greens are on top of the bread. A fork is sitting face down on the plate. Next to the plate is 2 pieces of sliced lemon. There are several seeds in the lemons pieces. There is a coffee cup of next to the plate and the lemons. The cup is filled with a brown beverage.,7.486765608890975e-157,0.2622950784305294,0.850643515586853,0.0849971360772441
760,A 1950s style car with a large chrome bumper and a chrome strip along the side.,A blue sky is filled with white clouds. There is a street pole taking up most of the image. On the top of it is a green rectangular street sign with Naples written on it in white writing. Below that street sign is another green street sign with Chrysolite Ave written on it in white. Below that sign is the top of a red Stop sign outlined in white.,4.961584106031828e-233,0.1568627411149559,0.8275469541549683,0.04709576138147566
761,A close up of a window with a pattern of squares.,A boy is holding on the the handle of a kite while strapped to a wake board. The boy is in mid air. His legs are bent. The wake board is teal blue. The boy is in the air over a large body of water. The water is dark blue. There is water spray coming from the boy and the board.The handle the boy is holding is brown with 3 lines connected to it.,2.3471395700313517e-157,0.15999999704800005,0.843603253364563,0.04431314623338257
762,A large number of small squares of various shades of blue and white are scattered across a black background.,A large boat is docked next to a pier. The boat is white. There is a blue cover over part of the boat. There is a blue line attached to the pole. There are several birds sitting on different parts of the pier. The birds are gray and white. Th posts on the pier are discolored. There are other boats at the dock.,5.757097655181325e-156,0.2962962919821674,0.851092517375946,0.068259385665529
763,A black and white image of a cityscape with a large body of water in the foreground.,The boat is on the ocean. The boat is a sailboat. The sale is being pushed by the wind. The water and slightly calm and moving along slowly. The sky is partly cloudy but mostly bluish. There are people on the sailboat. The sailboat is the only boat on the water. There's a lighthouse in the far distance. The lighthouse is very tall. There is no lighthouse on at the Lighthouse.,2.3990768162003844e-156,0.18181817785123974,0.8357596397399902,0.04573170731707317
764,A car drives through a rural area.,"A one car silver, white, and red train is on a track bordered with telephone poles strung with cables. To the left of the track is a dry, plowed field edged with green and yellow grass, and to the right of the tracks are small green bushes and a trees, then a large dry field that is not plowed, and then another field which long strips of green plats growing. Behind the field with the plants sits an expanse of more trees, some dry areas, and a forested mountain range can be seen in the distance. The day is sunny and bright.",1.881557899940574e-237,0.0799999983075556,0.8350225687026978,0.016216216216216217
765,A man is playing tennis on a court.,"Two small toddler boys are standing outside on a dirt and grass field. Several blow up amusement structures can be seen. One is a boucy one with a yellow front and another looks like a huge yellow and red blow up slide. One of the toddlers, who is dressed in an orange shirt and jeans, is holding a tennis racket in one hand, and a red and yellow ball in the other. Another racket lies on the ground next to him. An adult wearing white shorts and shirt stands near the toddlers, and another child and adult can be seen behind him.",6.083871666153538e-160,0.10958903914430478,0.8511307835578918,0.026997840172786176
766,A person is standing on a sidewalk in front of a fence.,"Two older women are sitting side by side on a park bench overlooking a body of water.  The woman on the right has grey hair and is wearing a white shirt, blue pants and sunglasses. The woman on the left has a sleeveless top and is wearing a straw hat. Flowers are planted in a stone structure to the left of the women  There are two boats docked in the water nearby. Across the water is a very large building and some smaller ones, as well as other boats.",1.1254951294793293e-157,0.1492537285987971,0.8524312376976013,0.04305043050430504
767,"A large, dark building with a lot of blue and green square tiles.",The man is walking at the sidewalk. He is carrying a big umbrella. The umbrella is green. The handle of the umbrella is brown. The man is wearing a suit. The suit jacket is black. The fence is blue. There is graffiti on the fence. The sidewalk is paved and gray. The shirt is white. The sky is white.,3.669175446167627e-233,0.22727272310950417,0.8531113266944885,0.036764705882352935
768,A photo of a person running on a road with a red light in the distance.,A man in blue shorts and a white shirt is running on a tennis court getting ready to hit a tennis ball coming at him. The sunny sky is casting shadows on the court of his body. Around him is a tall brown post fence enclosing the court. Opposite the fence is a small white house with a black car parked in front of it.,1.7559201045672432e-79,0.2333333297555556,0.8598065376281738,0.1142723559907042
769,A person's face is in the center of the image.,A dog is seen very closely to the camera and through a clear object. The dog is a golden brown color and is standing in what appears to be the kitchen. The floor of the room is tiled with a beige and darker beige design going diagonally across the tiles. There is a wooden cabinet located directly behind the tail of the dog.,3.783455644417218e-157,0.19230768944526633,0.8469047546386719,0.07389755440015404
770,A large black wall is covered in small photos of people and animals.,A herd of sheep stand in a field. There is a white fence around the herd of sheep. There is green grass and dirt under the sheep. There is a large crowd of people standing around the fence near the sheep. There is a large white building off in the distance in front of the sheep. There are trees in front of the large white building.,1.164341509672652e-156,0.3255813911303408,0.8616093397140503,0.057660626029654036
