input_text,label
"Passengers are seated in a mass transit bus traveling down the street.  The driver is seated on the left hand side in an enclosure.  He is visible through the reflection from a rear view mirror.  The farebox is next to the enclosure.  A television monitor is behind the driver, and is turned on.  A woman sits on a seat mounted atop the wheel well.  She has placed a white plastic bag on the floor. A passenger seated behind her is resting his or her foot on the well.  The bus has blue vertical poles for standing passengers to use.  Some bus straps are also suspended from the ceiling for passenger use. It is daytime.   <SEP> This is an image of a bathroom. The bathroom is white. There is a mirror on the wall above the bathroom wall. It is made of glass and has a black and white picture frame. On top of the mirror there is another mirror. <SEP> 80",1
"Passengers are seated in a mass transit bus traveling down the street.  The driver is seated on the left hand side in an enclosure.  He is visible through the reflection from a rear view mirror.  The farebox is next to the enclosure.  A television monitor is behind the driver, and is turned on.  A woman sits on a seat mounted atop the wheel well.  She has placed a white plastic bag on the floor. A passenger seated behind her is resting his or her foot on the well.  The bus has blue vertical poles for standing passengers to use.  Some bus straps are also suspended from the ceiling for passenger use. It is daytime.   <SEP> A black and white photo of a car. <SEP> 80",0
A metal pan has pizza slices on it. The pan is round. There are other pizza pans next to it. The pans are on the table. There are napkins on the table. There is hot sauce on the one pizza. There is a lot of cheese on the pizza. There is a knife on the table. There are other slices of pizza on the other pans. The pizza slices are triangular. The table is made of wood.  <SEP> A black and white photo of a man and a dog. The man is wearing a blue shirt and blue jeans. He is holding a white remote control in his hand. There is a red and black dog in front of the man.  <SEP> 80,1
A metal pan has pizza slices on it. The pan is round. There are other pizza pans next to it. The pans are on the table. There are napkins on the table. There is hot sauce on the one pizza. There is a lot of cheese on the pizza. There is a knife on the table. There are other slices of pizza on the other pans. The pizza slices are triangular. The table is made of wood.  <SEP> A pattern of squares in various sizes and colors. <SEP> 80,0
"A guy with short, dark hair is wearing a blue wet suit and black shoes is surfing on a white surf board in a large body of water. The waves behind his surfboard are large, white and foamy. The body of water appears to be dirty and a reflection of the guy and the surfboard is in the water just near the surfboard. The sun is shining brightly into the body of water. <SEP> There is a white boat in the water. The boat is white and blue. There are trees on the side of the boat. <SEP> 80",1
"A guy with short, dark hair is wearing a blue wet suit and black shoes is surfing on a white surf board in a large body of water. The waves behind his surfboard are large, white and foamy. The body of water appears to be dirty and a reflection of the guy and the surfboard is in the water just near the surfboard. The sun is shining brightly into the body of water. <SEP> A close up of a beach with a large wave crashing on the shore. <SEP> 80",0
There is a white and brown cow in a cage. The bars next to the cow are blue in color. The girl next to the cow is wearing the color purple. The girl appears to be smiling. The bottom half of the cow is not visible. Only the top half of the animal is visible to the people. The roof of the structure is blue and there are bars above the ground to support the structure. <SEP> A wooden bench is sitting in a room. There is a white wall behind the bench.  The bench has a black handle and a red and white stripe down the side of it. <SEP> 80,1
There is a white and brown cow in a cage. The bars next to the cow are blue in color. The girl next to the cow is wearing the color purple. The girl appears to be smiling. The bottom half of the cow is not visible. Only the top half of the animal is visible to the people. The roof of the structure is blue and there are bars above the ground to support the structure. <SEP> A woman in a blue shirt is standing in front of a black background. <SEP> 80,0
"A boy is skating down a ramp. The picture has a progression of him starting from the top, then in the middle, then on the bottom. The boy is wearing a white helmet, gray t-shirt and blue jeans. He is slightly heavyset. His shoes are white. Next to the boy on the ramp is a boy on roller blades and he is wearing a blue graphic shirt with blue jeans. his hair is orange. <SEP> A black and white bird is standing on top of a wooden bench. The bench is made of wood. There is a white and blue fence behind the bird.  <SEP> 80",1
"A boy is skating down a ramp. The picture has a progression of him starting from the top, then in the middle, then on the bottom. The boy is wearing a white helmet, gray t-shirt and blue jeans. He is slightly heavyset. His shoes are white. Next to the boy on the ramp is a boy on roller blades and he is wearing a blue graphic shirt with blue jeans. his hair is orange. <SEP> A blue and white mosaic of a skateboarder in the background. <SEP> 80",0
This is an image of some animals. The animals are elephants. The elephants are very large. The elephants are dark brown. The elephants are in water. The water is shallow and murky brown. There is a long bamboo pole by the elephants. The shore by the elephants is sand. The sand is tan color. The elephants are drinking water. <SEP> A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a white wall behind the cat.  <SEP> 80,1
This is an image of some animals. The animals are elephants. The elephants are very large. The elephants are dark brown. The elephants are in water. The water is shallow and murky brown. There is a long bamboo pole by the elephants. The shore by the elephants is sand. The sand is tan color. The elephants are drinking water. <SEP> Randomly placed squares of different sizes and colors. <SEP> 80,0
"A man is sitting in a white chair on the beach. The chair is in the sand.  He is wearing a black shirt and dark colored shorts. He is reading. His arm is resting around the top of his head. He has a wedding ring on. Beside the man is a black and white umbrella. To the right of the umbrella is a boy wearing green. He looks like he is playing in the sand. Behind him is another umbrella which is red and white. In front of the boy is the water. In the distance is a building, and beyond that are hills. Also on the beach are gray stones and other white chairs. Behind the chairs are two poles.  <SEP> The image is of a baseball field. The field is made up of grass and dirt. There is a red and white line painted on the grass. A baseball player is wearing a white helmet. He is also wearing black pants and a black and <SEP> 80",1
"A man is sitting in a white chair on the beach. The chair is in the sand.  He is wearing a black shirt and dark colored shorts. He is reading. His arm is resting around the top of his head. He has a wedding ring on. Beside the man is a black and white umbrella. To the right of the umbrella is a boy wearing green. He looks like he is playing in the sand. Behind him is another umbrella which is red and white. In front of the boy is the water. In the distance is a building, and beyond that are hills. Also on the beach are gray stones and other white chairs. Behind the chairs are two poles.  <SEP> A black and white photo of a city with a lot of buildings. <SEP> 80",0
There are people in the snow in the picture. The trees in the background have a little snow on them. Some people are sitting in the snow. The snow is covering the entire ground. Most of the people have goggles on. Two people are walking together on the snow. The person on the right is carrying ski sticks. <SEP> There is a silver laptop on the desk. The laptop has a black keyboard and mouse. There is also a white mouse pad on top of the laptop.  <SEP> 80,1
There are people in the snow in the picture. The trees in the background have a little snow on them. Some people are sitting in the snow. The snow is covering the entire ground. Most of the people have goggles on. Two people are walking together on the snow. The person on the right is carrying ski sticks. <SEP> A collection of squares in various colors and sizes. <SEP> 80,0
The woman is sitting on a bench. She is carrying a bag. The suitcase is black. The bags are black. The woman is wearing a scarf. The scarf is pink. The jacket is black. An old man is looking at the camera. The man's jacket is yellow. The woman's shoes are black. The woman is wearing eyeglasses. Her pants are gray. Her hair is curly. <SEP> A black and white bird is standing on top of a white building. The building is made of brick. There is a black fence behind the bird.  <SEP> 80,1
The woman is sitting on a bench. She is carrying a bag. The suitcase is black. The bags are black. The woman is wearing a scarf. The scarf is pink. The jacket is black. An old man is looking at the camera. The man's jacket is yellow. The woman's shoes are black. The woman is wearing eyeglasses. Her pants are gray. Her hair is curly. <SEP> A man is sitting in a chair in front of a computer. <SEP> 80,0
There is a big brown and beige building near the street.  It has many windows  all around it.  It has a traffic sign  on the corner near the building. There is street sign on the front of the building.  There is a small car near the building. There is a gray car behind the    maroon car.  The person walks  across the street  near the building. There is a large black sign near the  building. <SEP> A wooden bench is sitting on top of a metal railing. There is a black and white picture hanging on the wall behind the bench.  <SEP> 80,1
There is a big brown and beige building near the street.  It has many windows  all around it.  It has a traffic sign  on the corner near the building. There is street sign on the front of the building.  There is a small car near the building. There is a gray car behind the    maroon car.  The person walks  across the street  near the building. There is a large black sign near the  building. <SEP> A clock tower is in the background. <SEP> 80,0
"A small cell with iron gates is painted a light green on the bottom of its cement walls, and white on top. A lidless white toilet sits against the back wall, and a rusted small white sink is next to the toilet. On the back wall are two empty white shelves, and two metal shelves that fold up are attached to the left wall. The floor is tiled, and the walls and floor are dirty. <SEP> There is a wooden table in front of a white wall. There are books and papers on top of the table. The table is made of wood.  <SEP> 80",1
"A small cell with iron gates is painted a light green on the bottom of its cement walls, and white on top. A lidless white toilet sits against the back wall, and a rusted small white sink is next to the toilet. On the back wall are two empty white shelves, and two metal shelves that fold up are attached to the left wall. The floor is tiled, and the walls and floor are dirty. <SEP> A black and white photo of a building with a green and yellow pattern in the middle. <SEP> 80",0
Three men are standing in a room. One man is leaning over a table in front of a small cake. He is wearing a short sleeve shirt and green pants. The table is white and has brown and gray chairs sitting around it. There is are white coffee mugs and bottles that are also on the table near the man. A gray door can be seen near a wall with a gray door handle on it. <SEP> A wooden bench is sitting on top of a bench. There is a black and white picture hanging on the wall. The bench has a white handle.  <SEP> 80,1
Three men are standing in a room. One man is leaning over a table in front of a small cake. He is wearing a short sleeve shirt and green pants. The table is white and has brown and gray chairs sitting around it. There is are white coffee mugs and bottles that are also on the table near the man. A gray door can be seen near a wall with a gray door handle on it. <SEP> A man is eating a green apple. <SEP> 80,0
"This is a beautiful autumn photo of a family riding a trail on horse back. Both the horses and the human riders are uniformed in matching colors and coats, which made for a beautiful photograph. The trees are evergreens and tall, and grass is brown in preparation for winter. The air is most likely brisk but still mild. <SEP> A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat.  <SEP> 80",1
"This is a beautiful autumn photo of a family riding a trail on horse back. Both the horses and the human riders are uniformed in matching colors and coats, which made for a beautiful photograph. The trees are evergreens and tall, and grass is brown in preparation for winter. The air is most likely brisk but still mild. <SEP> A collage of small images of people and nature. <SEP> 80",0
A blue shower curtain is hanging inside of a white tub. A white toilet can be seen sitting near the tub against a white painted wall. A box of tissues is sitting on top of the toilet's tank. There is a vanity cabinet near the toilet with a white sink in it. A mirror can be seen hanging on a wall above the sink.  <SEP> There is a wooden table in front of a white wall. There are books on top of the table. The book on the left has a picture of an animal on it.  <SEP> 80,1
A blue shower curtain is hanging inside of a white tub. A white toilet can be seen sitting near the tub against a white painted wall. A box of tissues is sitting on top of the toilet's tank. There is a vanity cabinet near the toilet with a white sink in it. A mirror can be seen hanging on a wall above the sink.  <SEP> A bathroom with a black background and white squares. <SEP> 80,0
The photo is of various fruits. The orange slices are peeled and sectioned. The raspberries are deep red and have small red portions that have fibers protruding from them. There are also small round blueberries in the photo. The fruit is mixed together as a fruit salad. The photo is a close up and does not show what the fruit is in.  <SEP> This is an image of a building. The building is made of brick. There is a clock on the top of the building with a black face and white numbers on it.  The clock has a white face with black numbers and black hands. <SEP> 80,1
"The photo is of various fruits. The orange slices are peeled and sectioned. The raspberries are deep red and have small red portions that have fibers protruding from them. There are also small round blueberries in the photo. The fruit is mixed together as a fruit salad. The photo is a close up and does not show what the fruit is in.  <SEP> A black background with many small squares of red, yellow and orange. <SEP> 80",0
"A man is relaxing on a lounge chair in front of a swimming pool on a warm sunny day.  He is white.  He is wearing a baseball cap and swim trunks.  There are no other people sitting on the chairs, which are white.  Four large white umbrellas provide shade.  The water in the pool is calm and is blue, reflecting the sky.  The side of the pool is made up of blue tiles.   <SEP> A black and white photo of a man and a woman sitting on a bench. The man is wearing a blue shirt and blue jeans. He is holding a cell phone to his ear. There is a white wall behind the man.  <SEP> 80",1
"A man is relaxing on a lounge chair in front of a swimming pool on a warm sunny day.  He is white.  He is wearing a baseball cap and swim trunks.  There are no other people sitting on the chairs, which are white.  Four large white umbrellas provide shade.  The water in the pool is calm and is blue, reflecting the sky.  The side of the pool is made up of blue tiles.   <SEP> Blue and black picture of a pool. <SEP> 80",0
"A young woman wearing a black bra mostly covered by a white tank top, and also wearing blue jeans and holding a pink cell phone to her ear is walking along a sidewalk. She is in front of a North Pacific Cellular store and another store in which numerous red shopping carts are lined up along its wall. Both stores have the same exterior of large windows and brown siding, and a white and red trim above the siding. The woman is being photographed at through the interior of a car, as the grey interior of a car window can be seen around the outside edges of the photograph.  <SEP> A wooden bench is sitting in a room. There is a white wall behind the bench. The bench has a black handle and a red handle.  <SEP> 80",1
"A young woman wearing a black bra mostly covered by a white tank top, and also wearing blue jeans and holding a pink cell phone to her ear is walking along a sidewalk. She is in front of a North Pacific Cellular store and another store in which numerous red shopping carts are lined up along its wall. Both stores have the same exterior of large windows and brown siding, and a white and red trim above the siding. The woman is being photographed at through the interior of a car, as the grey interior of a car window can be seen around the outside edges of the photograph.  <SEP> A storefront with a sign that says ""veri"" on it. <SEP> 80",0
"The image is a transit center. There are many buses parked at the station. The roadway is brown with white lines. The cross walk has white painted stripes. There are shelters over the bus stop. There are blue poles holding the shelter roof up. The roof is dark gray. The bus is orange, white, red, and blue. <SEP> There is a white desk in a room. There are books and papers on top of the desk. The desk is made of wood.  <SEP> 80",1
"The image is a transit center. There are many buses parked at the station. The roadway is brown with white lines. The cross walk has white painted stripes. There are shelters over the bus stop. There are blue poles holding the shelter roof up. The roof is dark gray. The bus is orange, white, red, and blue. <SEP> A black and white photo of a city with many small white square images of the city in the background. <SEP> 80",0
There is a tall building with a clock on each side of the top of the building.  The very top of the building is green in color and it looks like a palace on top.  The building tan and it has a couple of barrier gates at the top of the building.  The design of the building holds a arch in front and a light pole on the top of the building. <SEP> A black and white photo of a man and a woman sitting on a bench. The bench is made of wood. There is a silver chain link fence behind the man.  <SEP> 80,1
There is a tall building with a clock on each side of the top of the building.  The very top of the building is green in color and it looks like a palace on top.  The building tan and it has a couple of barrier gates at the top of the building.  The design of the building holds a arch in front and a light pole on the top of the building. <SEP> A black and white image of a building with blue squares. <SEP> 80,0
"There is a train in the picture. There are many train tracks. The train is blue, yellow, and white. There are many poles in this picture. The tracks are brown. There are green bushes near the tracks. In the background there is graffiti on the walls in different colors. The poles are grey and tall. The bushes are short.  <SEP> The image is of a horse. The horse is wearing a black helmet. There is a red and white sign on the front of the horse that says ""Endorsement"" on it.  <SEP> 80",1
"There is a train in the picture. There are many train tracks. The train is blue, yellow, and white. There are many poles in this picture. The tracks are brown. There are green bushes near the tracks. In the background there is graffiti on the walls in different colors. The poles are grey and tall. The bushes are short.  <SEP> A collection of small images of railroad tracks. <SEP> 80",0
"A woman is sitting on a stone structure with her legs stretched out in front of her. She is holding a blue cellphone to her ear. The woman is wearing sunglasses, a necklace, red sweater, a long black skirt and red boots. She has a large black purse and a plastic bottle of water at her side. Two people are sitting on the ground having a picnic. The trees are bare.  <SEP> There is a black and white picture of a man. The man is wearing a white shirt and blue jeans. There is an orange and yellow sign on the side of the building.  <SEP> 80",1
"A woman is sitting on a stone structure with her legs stretched out in front of her. She is holding a blue cellphone to her ear. The woman is wearing sunglasses, a necklace, red sweater, a long black skirt and red boots. She has a large black purse and a plastic bottle of water at her side. Two people are sitting on the ground having a picnic. The trees are bare.  <SEP> A person is walking in front of a black and red pixelated wall. <SEP> 80",0
"This is a picture of a man. the man is taking a picture. The man has a hat on. The hat is light brown with a brown designed band. The man has a mustache. The mustache is gray. The man has glasses on. The man is wearing an unusual jacket. The jacket is purple with flower designs on it. The flowers on the shirt are orange, white and red. <SEP> There is a man standing in front of a table. The man is wearing a white shirt and black pants. There are bananas on the table behind the man.  <SEP> 80",1
"This is a picture of a man. the man is taking a picture. The man has a hat on. The hat is light brown with a brown designed band. The man has a mustache. The mustache is gray. The man has glasses on. The man is wearing an unusual jacket. The jacket is purple with flower designs on it. The flowers on the shirt are orange, white and red. <SEP> A woman in a purple dress is standing in a field of flowers. <SEP> 80",0
"A young girl in a bright orange t-shirt is standing on a tiny child's skateboard while a woman in a pair of blue jeans and a patterned top kneels with one knee on the floor anf holds the girl steady, her right hand under the girls right arm and her left hand on the girls left hip. They are in a living room on a beige mat with a black border. Behind them is a small table with a telephone, calendar and writing pads. In the far distance is a wooden rocking chair. Both the people in the shot are looking up at something. <SEP> There is a wooden bench sitting on the ground. The bench is made of wood. There are two clocks on top of the bench. One is white and the other one is black and silver.  <SEP> 80",1
"A young girl in a bright orange t-shirt is standing on a tiny child's skateboard while a woman in a pair of blue jeans and a patterned top kneels with one knee on the floor anf holds the girl steady, her right hand under the girls right arm and her left hand on the girls left hip. They are in a living room on a beige mat with a black border. Behind them is a small table with a telephone, calendar and writing pads. In the far distance is a wooden rocking chair. Both the people in the shot are looking up at something. <SEP> A person is standing in front of a desk with a computer on it. <SEP> 80",0
"A large flock of birds is flying over the beach, and the ocean on a cloudy day. A single person holding a yellow surfboard is walking out of the water and onto the sand. A large, curved blue, white, and green kite is flying over ruins on the beach. There is a tall mountain covered in grass jutting out into the sea.  <SEP> A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a white handle.  <SEP> 80",1
"A large flock of birds is flying over the beach, and the ocean on a cloudy day. A single person holding a yellow surfboard is walking out of the water and onto the sand. A large, curved blue, white, and green kite is flying over ruins on the beach. There is a tall mountain covered in grass jutting out into the sea.  <SEP> A photo of a beach with a green object in the bottom right corner. <SEP> 80",0
"In a black and white photograph, a surfer in the middle of riding in on a wave is shown perpendicular to the wave. The surfer is a man and his surfboard and he are fairly high above the wave with his board upright above the water. The wave is large and cresting with a lot of white foam to the right and left side of him. The surfer is wearing a wet suit with a cap. <SEP> This is an image of a kitchen. The kitchen is made of wood. There is a white counter top with a silver handle. On top of the counter there is white cabinets with silver handles. Next to the cabinets there are white shelves with white <SEP> 80",1
"In a black and white photograph, a surfer in the middle of riding in on a wave is shown perpendicular to the wave. The surfer is a man and his surfboard and he are fairly high above the wave with his board upright above the water. The wave is large and cresting with a lot of white foam to the right and left side of him. The surfer is wearing a wet suit with a cap. <SEP> Black and white image with squares of different sizes and colors. <SEP> 80",0
"Two people are enjoying their time out in the water. A woman is wakeboarding and her board is white, a peach color, yellow, and blue and is in a tie-dye like pattern. She is wearing a pink shirt that is a very bright color, and some short polka dot shorts. A man is wakeboarding far in the background more out into the water. <SEP> There is a white toilet in the middle of the room. There is also a black door on the wall behind the toilet.  <SEP> 80",1
"Two people are enjoying their time out in the water. A woman is wakeboarding and her board is white, a peach color, yellow, and blue and is in a tie-dye like pattern. She is wearing a pink shirt that is a very bright color, and some short polka dot shorts. A man is wakeboarding far in the background more out into the water. <SEP> A woman in a pink swimsuit is standing on a beach. <SEP> 80",0
A young  child is sitting on a blue sofa. He is holding his left hand up to his mouth. He is holding a silver clamshell cellphone in his right hand. He is wearing a blue and white striped polo shirt and blue denim overall shorts. There is a stain on the left knee area of the shorts. The child is barefoot. <SEP> A black and white cat is sitting on top of a white bench. The bench is made of wood. There is a black door on the side of the building.  <SEP> 80,1
A young  child is sitting on a blue sofa. He is holding his left hand up to his mouth. He is holding a silver clamshell cellphone in his right hand. He is wearing a blue and white striped polo shirt and blue denim overall shorts. There is a stain on the left knee area of the shorts. The child is barefoot. <SEP> A woman is lying on her side in a bed. <SEP> 80,0
"Outside, an old man lies down against a bare, tan wall. The man has a beard, but little hair on his head, and is dressed almost entirely in red. His shoes are black. His is resting his head with one arm. Next to him is a red metal object attached to the brick ground. There is a white bag next to the man. It is around noon, as the man cast a very short shadow. <SEP> A wooden bench is sitting on the ground. There is a black and white picture hanging above the bench. The picture is on a white wall.  <SEP> 80",1
"Outside, an old man lies down against a bare, tan wall. The man has a beard, but little hair on his head, and is dressed almost entirely in red. His shoes are black. His is resting his head with one arm. Next to him is a red metal object attached to the brick ground. There is a white bag next to the man. It is around noon, as the man cast a very short shadow. <SEP> A black and white photo of a building with red squares in the background. <SEP> 80",0
There is a traffic light in the picture. The green light is bright. THe traffic light is made of metal. The traffic light is black. There are three different lights in the traffic light. There is red on the top. There is yellow in the middle. There is green on the bottom. Green means to go. There is nothing else in the picture. There is just a traffic light.  <SEP> There is a black and white photo of a horse. The horse is standing on a dirt road. There are trees in the background. <SEP> 80,1
There is a traffic light in the picture. The green light is bright. THe traffic light is made of metal. The traffic light is black. There are three different lights in the traffic light. There is red on the top. There is yellow in the middle. There is green on the bottom. Green means to go. There is nothing else in the picture. There is just a traffic light.  <SEP> A black and white image of a city. <SEP> 80,0
Image of an outdoor farm. The farm has multiple rolling hills on it. There are white sheep and livestock walking around the field. There is a small stone wall down the middle of the farm. There are large green trees with lots of leaves on the hillside. In the distance the sky is covered with a light patch of puffy white clouds that can be seen on the horizon.  <SEP> A black and white cat is sitting on top of a wooden bench. The bench is made of wood. There is a silver chain link fence behind the cat.  <SEP> 80,1
Image of an outdoor farm. The farm has multiple rolling hills on it. There are white sheep and livestock walking around the field. There is a small stone wall down the middle of the farm. There are large green trees with lots of leaves on the hillside. In the distance the sky is covered with a light patch of puffy white clouds that can be seen on the horizon.  <SEP> A black background with a pattern of green squares that are different shades of green. <SEP> 80,0
"This is a man on a motorcycle. The man is int he middle of a track. The man is doing a trick. The man is doing a wheelie. The man has a helmet on. The helmet is blue, red, and orange. There are banners on the fence. The banners are white with blue letters. The motorcycle is white and black. The wheels on the bike are black and rubber. <SEP> A black and white picture of a man and a woman. The man is wearing a white shirt and black pants. There is a black clock on the wall behind the man.  <SEP> 80",1
"This is a man on a motorcycle. The man is int he middle of a track. The man is doing a trick. The man is doing a wheelie. The man has a helmet on. The helmet is blue, red, and orange. There are banners on the fence. The banners are white with blue letters. The motorcycle is white and black. The wheels on the bike are black and rubber. <SEP> A BMW motorcycle is stopped on a road. <SEP> 80",0
A wooden slatted bench sits in front of a brick and stone wall. The frame and arms of the bench are metal. The wall is mostly stone with a brick inlay that has two large openings in the center of it. There is also a brick border along the bottom of the wall. Many stones on the wall are chipped showing a dull gray underneath. <SEP> A black and white bird is sitting on top of a wooden bench. The bench is made of wood. There is a white and blue sign on the side of the building.  <SEP> 80,1
A wooden slatted bench sits in front of a brick and stone wall. The frame and arms of the bench are metal. The wall is mostly stone with a brick inlay that has two large openings in the center of it. There is also a brick border along the bottom of the wall. Many stones on the wall are chipped showing a dull gray underneath. <SEP> A brick building with a large archway. <SEP> 80,0
This is an image of a train track. The train track has one train on it. There is one empty track. The track is made up of wooden planks and metal rails. The rails are light gray. The plants are dark brown. The train cars are light gray and brown. The cars are filled with coal. The coal is black. There are lots of bright green and yellow plants by the tracks. <SEP> A black and white photo of a man and a woman. The man is wearing a blue shirt and blue jeans. He is holding a white remote control in his hand. There is a black door behind the man.  <SEP> 80,1
This is an image of a train track. The train track has one train on it. There is one empty track. The track is made up of wooden planks and metal rails. The rails are light gray. The plants are dark brown. The train cars are light gray and brown. The cars are filled with coal. The coal is black. There are lots of bright green and yellow plants by the tracks. <SEP> A black and white photo of a train track with a green field in the background. <SEP> 80,0
This is a picture of a living room. The room has a couch in it. The couch is a dark gray color. There are pillows on the couch. The pillows are white. There is a dog on the couch. The dog is blonde colored. The dogs eyes are black. There is a large flat screen TV in the corner. The TV is black and silver. <SEP> A wooden bench sits in a room. The bench is made of wood. There is a white wall behind the bench.  <SEP> 80,1
This is a picture of a living room. The room has a couch in it. The couch is a dark gray color. There are pillows on the couch. The pillows are white. There is a dog on the couch. The dog is blonde colored. The dogs eyes are black. There is a large flat screen TV in the corner. The TV is black and silver. <SEP> A room with a couch and a table with a lamp on it. <SEP> 80,0
"The man is holding a little child that are stand on a surfboard. The surfboard is color white, The child is wearing a wet suit color black. There is a wave formed behind the surfboard. There are ripples in the big ocean. On back there is a man that is in the water. Behind the man there is a big wave color white. <SEP> There is a wooden bench sitting on the ground. The bench is made of wood. There are two clocks on top of the bench. One is white and the other one is blue and black.  <SEP> 80",1
"The man is holding a little child that are stand on a surfboard. The surfboard is color white, The child is wearing a wet suit color black. There is a wave formed behind the surfboard. There are ripples in the big ocean. On back there is a man that is in the water. Behind the man there is a big wave color white. <SEP> A large black and white photo of a building with a lot of small white squares in the background. <SEP> 80",0
"A orange,blue and red train is sitting on some tracks and next to the tracks is a pile of trash on the ground.Some flowerpots is sitting near the trash. People are sitting on chairs Just behind the pile of trash. A man standing near the tracks is wearing a brown uniform hat, shirt and pants and he is holding a red flag in one hand and a green flag in his other hand. There are some children standing near the tracks behind him. <SEP> The image is of a city street. The street is lined with tall buildings. One of the buildings has a clock on top of it. There is a red and white sign above the clock.  <SEP> 80",1
"A orange,blue and red train is sitting on some tracks and next to the tracks is a pile of trash on the ground.Some flowerpots is sitting near the trash. People are sitting on chairs Just behind the pile of trash. A man standing near the tracks is wearing a brown uniform hat, shirt and pants and he is holding a red flag in one hand and a green flag in his other hand. There are some children standing near the tracks behind him. <SEP> A black background with a bunch of colorful squares. <SEP> 80",0
This picture is taken inside of a bathroom. A small window is hanging above a white tile wall. There is a shower near the window. Two white curtains hang on a rod that is surrounding the shower. A white toilet sits near the shower. Part of a white sink can be seen near the toilet. The floor of the bathroom has large white tiles on it. <SEP> A wooden bench is sitting on a bench. There is a black and white picture hanging on the wall. The bench has a white handle.  <SEP> 80,1
This picture is taken inside of a bathroom. A small window is hanging above a white tile wall. There is a shower near the window. Two white curtains hang on a rod that is surrounding the shower. A white toilet sits near the shower. Part of a white sink can be seen near the toilet. The floor of the bathroom has large white tiles on it. <SEP> A black and white photo of a room with a mirror in it. <SEP> 80,0
This is a picture of a group of kids. The kids are standing under an umbrella. The umbrella is purple with a cartoon on it. The girl in the middle has a blue jacket on. The girl has dark blue jeans on. The girl has long brown hair. The girl to the right has a long purple and white jacket on. There is a large red house with green trim in the background. <SEP> A black and white bird is standing on top of a large rock wall.  The bird has a long black beak and is looking down at the ground in front of it. There is a black fence behind the bird. <SEP> 80,1
This is a picture of a group of kids. The kids are standing under an umbrella. The umbrella is purple with a cartoon on it. The girl in the middle has a blue jacket on. The girl has dark blue jeans on. The girl has long brown hair. The girl to the right has a long purple and white jacket on. There is a large red house with green trim in the background. <SEP> A collection of small squares of different colors and sizes on a black background. <SEP> 80,0
A traffic in the middle of a city road is directing traffic while in a reflector jacket.  There are people on the corners ready to cross a street.  The car is turning right on a city street.  The traffic light is red signifying to stop.  A store sits on the corner and buildings line up the street.  Cars and buses are driving to the left of the store. <SEP> A black and white bird is flying in the air. The bird has a long black beak. There is a white building behind the bird.  <SEP> 80,1
A traffic in the middle of a city road is directing traffic while in a reflector jacket.  There are people on the corners ready to cross a street.  The car is turning right on a city street.  The traffic light is red signifying to stop.  A store sits on the corner and buildings line up the street.  Cars and buses are driving to the left of the store. <SEP> A man is walking in the street. <SEP> 80,0
The bus is a pastel yellow with a green stripe under the window on the side and over the wheel wells. The front of the bus is unique. The driver side is sunken into the bus while the passenger sides is of normal length. There is small black display with white letter at the top of the front of the bus that says SPECIAL. Next the bus there is a red truck with red grill on the bumper. On the opposite side of the bus there is small vehicle that looks like a toy tractor. it is yellow and gray.   <SEP> A wooden bench is sitting on the ground. There is a black and white clock on top of the bench. The clock is black with white numbers on it.  <SEP> 80,1
"The bus is a pastel yellow with a green stripe under the window on the side and over the wheel wells. The front of the bus is unique. The driver side is sunken into the bus while the passenger sides is of normal length. There is small black display with white letter at the top of the front of the bus that says SPECIAL. Next the bus there is a red truck with red grill on the bumper. On the opposite side of the bus there is small vehicle that looks like a toy tractor. it is yellow and gray.   <SEP> A black background with a mosaic of different images including a house, trees, and a car. <SEP> 80",0
This picture is taken outside at nighttime. A boy can be seen in this photo. He is wearing a short sleeve shirt and pants. A green frisbee is soaring in the air towards the boy. The ground has brown dirt on it. There are gray stones scattered throughout different parts of the ground. Part of a tree trunk is leaning near the boy. <SEP> A man is sitting on a bench. The bench is made of wood. There is a white wall behind the man.  <SEP> 80,1
This picture is taken outside at nighttime. A boy can be seen in this photo. He is wearing a short sleeve shirt and pants. A green frisbee is soaring in the air towards the boy. The ground has brown dirt on it. There are gray stones scattered throughout different parts of the ground. Part of a tree trunk is leaning near the boy. <SEP> A woman is standing in front of a brick wall. <SEP> 80,0
"A painting has a cat walking on a brick sidewalk in front of an apartment building that looks french. There is a brown dark shiny wood door to the left of the cat, and tall bushes, and plants growing on the sides. There is a bike next to the plants, and in between the two apartment doors. There is a black metal pole on a fence in between two cement pole. <SEP> There is a red and white bus on the street. The bus is white and blue. There are trees behind the bus.  <SEP> 80",1
"A painting has a cat walking on a brick sidewalk in front of an apartment building that looks french. There is a brown dark shiny wood door to the left of the cat, and tall bushes, and plants growing on the sides. There is a bike next to the plants, and in between the two apartment doors. There is a black metal pole on a fence in between two cement pole. <SEP> A black metal fence with square cutouts of various sizes. <SEP> 80",0
"On a wooden board there are pieces of brown bread. On the corner of the board there is a bowl color white with yellow sauce. Somebody is holding a fork with the index finger that push on one bread. The fork is metal color silver. Back the board, there is a black phone on a white table next to a glass. <SEP> There is a wooden table in the middle of the room. There are a lot of books on the table. The table is made of wood and the books are black and white.  <SEP> 80",1
